zip_code,CBSA Title,MSA_central_outlying,pct_black_alone,pop_black_alone,pct_below_poverty,pct_below_poverty_white_alone,pct_below_poverty_black_alone,pct_below_poverty_asian_alone,pct_below_poverty_hispanic,quartiles_pct_below_poverty,pct_change_16_to_21_pct_below_poverty_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_21_pct_homeownership_black_alone,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt,pct_hh_with_broadband_internet_subscriptions,pct_hh_with_broadband_internet_subscriptions_white_alone,pct_hh_with_broadband_internet_subscriptions_black_alone,pct_hh_with_broadband_internet_subscriptions_asian_alone,pct_hh_with_broadband_internet_subscriptions_hispanic,quartiles_pct_hh_with_broadband_internet_subscriptions,pct_bach_degree_or_higher_white_alone,pct_bach_degree_or_higher_black_alone,pct_bach_degree_or_higher_asian_alone,pct_bach_degree_or_higher_hispanic,quartiles_pct_bach_degree_or_higher_white_alone,quartiles_pct_bach_degree_or_higher_black_alone,quartiles_pct_bach_degree_or_higher_asian_alone,quartiles_pct_bach_degree_or_higher_hispanic,total_population,median_age_all,median_age_white,median_age_black,avg_hhd_sz_all,avg_hhd_sz_ownocc,avg_hhd_sz_renter,median_hhd_inc_all,median_hhd_inc_white,median_hhd_inc_black,median_hhd_inc_hisp,median_gross_rent,med_gr_rent_pct_hhd_inc,vcnthouse_value_q1,vcnthouse_value_median,vcnthouse_value_q3,race_pct_white,race_pct_black,race_pct_amerind_aknat,race_pct_asian,race_pct_pacisld,race_pct_other,race_pct_twoplus,ethnicity_pct_hisp,geomob_same_house_1yr_all,geomob_same_house_1yr_white,geomob_same_house_1yr_black,geomob_moved_in_county_1yr_all,geomob_moved_in_county_1yr_white,geomob_moved_in_county_1yr_black,geomob_moved_diff_state_1yr_all,geomob_moved_diff_state_1yr_white,geomob_moved_diff_state_1yr_black,occupied_housing_pct_pop,occupied_owner_pct_pop,occupied_renter_pct_pop,hhd_pct_no_vehicle,hhd_4plus_no_vehicle,houseburden_over30pct_inc_renters,houseburden_over30pct_inc_own_mrtg,houseburden_over30pct_inc_own_nomrtg,houseburden_over30pct_inc_all,edu_pop_no_hs_diploma,edu_pop_bach_degree_plus,edu_pop_grad_degree_plus,hhd_comp_pct_married,hhd_comp_pct_married_chldrn,hhd_comp_pct_sgl_prnt,pop_pct_65over,pop_below_poverty_all,pop_below_poverty_white,pop_below_poverty_black,pop_over65_live_alone,pop_pct_disability,hhd_pct_food_assist,hhd_chld_pct_food_assist,hhd_sglprt_pct_food_assist,pop_pct_medicaid,pop_pct_no_hltinsur,supermarkets,ConvenienceStore,AlcoholStore,PhysicianOffice,MentalHlthSpecialist,MentalHlthPractice,ChildcareFacility,fast_food,BINGE,BPHIGH,BPMED,CHECKUP,COREM,COREW,CSMOKING,DENTAL,DEPRESSION,DIABETES,GHLTH,LPA,MHLTH,OBESITY,PHLTH,SLEEP,NatWalkInd_zip,calc_mhv_to_mhi_all,calc_mhv_to_mhi_white,calc_mhv_to_mhi_black,calc_mhv_to_mhi_hisp,calc_houseburden_renter_salary_need,calc_houseburden_renter_salary_gap_white,calc_houseburden_renter_salary_gap_black,median_hhd_inc_white_PctChg,median_hhd_inc_black_PctChg,median_gross_rent_PctChg,vcnthouse_value_median_PctChg,houseburden_over30pct_inc_renters_Chg,houseburden_over30pct_inc_all_Chg,pop_below_poverty_all_Chg,pop_below_poverty_white_Chg,pop_below_poverty_black_Chg,calc_mhv_to_mhi_all_Chg,calc_mhv_to_mhi_white_Chg,calc_mhv_to_mhi_black_Chg,calc_houseburden_renter_salary_need_PctChg,lila_res
38541,"Cookeville, TN",Outlying,0,0,19.1,19.3,,,,Top 25% of geographies,,81.8,81.8,,,,51-75% of geographies,,158,10,50,98,56,8,46,2,,,,,,,,,,,,,2205759,162236,862546,1180976,610296,27182,578144,4970,,,,,,,,,,,,,83.3,83.1,,,,26-50% of geographies,15,,,,26-50% of geographies,,,,1810,48.5,48.3,,2.26,2.19,2.6,34271,34063,,,746,35.7,56100,119400,214000,0.991712707,0,0,0,0.001657459,0,0.006629834,0.008287293,0.844170404,0.843414358,,0.144058296,0.145279819,,0,0,,1,0.819337017,0.180662983,0.046134663,0,0.388888889,0.369918699,0.213953488,0.289276808,0.187550525,0.118027486,0.016168149,0.487531172,0.168329177,0.150872818,0.250828729,0.207734807,0.209470752,,0.363436123,0.207296849,0.183291771,0.05361596,0.03117207,0.321171918,0.074626866,,,,,,,,,0.129,0.455,0.804,0.766,0.325,0.311,0.279,0.501,0.28,0.157,0.23,0.317,0.178,0.399,0.156,0.352,3.930071549,3.483995215,3.505269647,,,29840,4223,,-0.011491918,,0.329768271,0.686440678,0.246031746,0.038012052,0.118253932,0.130561139,,1.398759742,1.450654017,,0.329768271,0
38542,"Cookeville, TN",Outlying,0,0,0,0,,,,Bottom 25% of geographies,,0,,,,,Bottom 25% of geographies,,8,,4,4,4,,4,,,,,,,,,,,,,,66444,,48040,18404,48040,,48040,,,,,,,,,,,,,,0,0,,,,Bottom 25% of geographies,0,,,,Bottom 25% of geographies,,,,16,,,,2,,2,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,,0,0,,0,0,,1,0,1,0,,0,,,0,0.5,0,0,1,0,0,1,0,0,,0,0.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.984856238,,,,,,,,,,,,,,,,,,,,,0
38543,"Cookeville, TN",Outlying,0,0,4.4,4.7,,,0,Bottom 25% of geographies,,85.9,85.9,,,,51-75% of geographies,,90,8,20,62,26,6,20,,,,,,,,,,,,,,764669,52986,120704,590980,161995,41290,120704,,,,,,,,,,,,,,82.5,81.2,,,100,26-50% of geographies,28,,,0,51-75% of geographies,,,Bottom 25% of geographies,339,59.8,59.8,,2.19,2.15,2.33,36806,36806,,,600,13.5,93500,145800,189400,1,0,0,0,0,0,0,0,0.973451327,0.973451327,,0.01179941,0.01179941,,0,0,,1,0.772861357,0.227138643,0,0,0,0.383561644,0.081632653,0.206451613,0.134482759,0.244827586,0.072413793,0.722580645,0.077419355,0.038709677,0.345132743,0.12979351,0.12979351,,0.076923077,0.212389381,0.161290323,0.04516129,0,0.17699115,0.032448378,,,,,,,,,0.127,0.458,0.803,0.768,0.33,0.312,0.27,0.518,0.275,0.155,0.225,0.312,0.174,0.391,0.153,0.352,3.13311067,3.961310656,3.961310656,,,24000,12806,,0.451512403,,0.666666667,0.666285714,-0.40625,-0.162192455,-0.30802591,-0.267181915,,-0.077088753,0.51058699,,0.666666667,0
38544,"Cookeville, TN",Central,0.4,28,13.3,12.4,60.7,0,0,51-75% of geographies,,83.4,83,,97.3,73.8,51-75% of geographies,,452,46,84,322,48,16,32,,,,,,6,,6,,6,2,4,,12307587,728488,4724030,6855070,912916,237565,675352,,,,,,106616,,106616,,67002,42402,24600,,90.7,90.7,39.3,100,97,51-75% of geographies,14.1,0,0,44.2,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Top 25% of geographies,7450,37.6,38.8,30.9,2.76,2.78,2.68,43673,43231,,,697,26.1,95300,152800,202800,0.943892617,0.006711409,0.001879195,0.003087248,0,0.000939597,0.043489933,0.053557047,0.879134509,0.881529034,0.78,0.081174201,0.076597607,0.22,0.000413451,0.000437701,0,1,0.800671141,0.199328859,0.021111111,0,0.227027027,0.246097337,0.100378788,0.185185185,0.109477124,0.166870915,0.058619281,0.58037037,0.207407407,0.078148148,0.163355705,0.16280654,0.152557064,0.3,0.211996713,0.193079305,0.12,0.082592593,0.057407407,0.27575064,0.059781877,,,,,,,,,0.139,0.419,0.777,0.769,0.366,0.331,0.257,0.538,0.272,0.141,0.202,0.304,0.177,0.397,0.138,0.351,4.173305591,3.498729192,3.534500706,,,27880,15351,,0.350167088,,0.082298137,0.259686727,-0.176979651,-0.142721792,-0.01389312,-0.022405727,,-0.287990753,-0.253874946,,0.082298137,0
38545,"Cookeville, TN",Outlying,1.2,15,11.7,10.2,0,,36.1,51-75% of geographies,0,85.2,84.8,,,98.8,51-75% of geographies,,80,2,10,68,8,2,6,,,,,,,,,,,,,,1249166,41666,302460,905040,89144,41666,47478,,,,,,,,,,,,,,80.6,86.4,100,,1,Bottom 25% of geographies,14.3,0,,2.2,Bottom 25% of geographies,Bottom 25% of geographies,,26-50% of geographies,1625,43.1,45.2,16.5,2.25,2.36,1.84,34421,34329,,,525,17.7,64600,87000,194300,0.932307692,0.001846154,0,0,0,0.065230769,0.000615385,0.058461538,0.933538462,0.935973597,1,0.001846154,0.001980198,0,0.052307692,0.056105611,0,0.991384615,0.820608318,0.179391682,0.046025105,0,0.184713376,0.466981132,0.07183908,0.213389121,0.142269737,0.079769737,0.011513158,0.40167364,0.112970711,0.068340307,0.201846154,0.148989899,0.132978723,,0.454268293,0.227188082,0.10041841,0.039051604,0.008368201,0.292364991,0.144009932,,,,,,,,,0.146,0.398,0.757,0.748,0.357,0.334,0.267,0.547,0.277,0.129,0.191,0.283,0.181,0.386,0.132,0.354,2.925102928,2.5275268,2.534300446,,,21000,13329,,0.194052174,,-0.157303371,-0.032258065,-0.197309096,-0.053560031,-0.037437558,-0.059298026,,-0.592267758,-0.592656076,,-0.157303371,0
38547,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,0.7,12,12.1,11.9,100,,0,51-75% of geographies,100,96.2,96.1,96.2,,100,Top 25% of geographies,,166,6,28,132,26,2,22,2,,,,,4,,4,,,,,,1583342,70894,270594,1241854,264770,41664,220070,3036,,,,,28524,,28524,,,,,,93.9,93.7,100,,100,Top 25% of geographies,19.6,0,,0,26-50% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies,1992,45.9,45.9,,2.39,2.43,1.95,47455,47523,,,630,21.5,93800,175100,234300,0.987449799,0,0,0,0,0,0.012550201,0.029618474,0.942871587,0.942140297,,0.037917088,0.038402458,,0,0,,1,0.926706827,0.073293173,0.028776978,0,0.12,0.251732102,0.180981595,0.212230216,0.095049505,0.229042904,0.041584158,0.649880096,0.191846523,0.059952038,0.202811245,0.132997481,0.133163265,,0.158415842,0.174698795,0.09352518,0.043165468,0.010791367,0.083835341,0.093875502,,,,,,,,,0.144,0.38,0.775,0.738,0.351,0.34,0.243,0.555,0.266,0.12,0.17,0.266,0.171,0.37,0.122,0.358,4.818929955,3.6898114,3.6845317,,,25200,22323,,-0.211315056,,,0.404170008,-0.208358209,0.057084286,0.012412828,0.022956628,,1.620307948,1.615028249,,,0
38548,"Cookeville, TN",Central,0.5,6,6.6,6.7,0,0,,26-50% of geographies,,94.1,94,,,,Top 25% of geographies,,54,6,6,42,6,,6,,,,,,,,,,,,,,471202,21956,67364,381882,67364,,67364,,,,,,,,,,,,,,97.5,97.4,100,100,,Top 25% of geographies,3.5,,,,Bottom 25% of geographies,,,,1149,40.4,40.4,,2.61,2.81,1.52,50615,50913,,,817,14,128200,203600,278800,0.976501305,0.005221932,0.01305483,0.005221932,0,0,0,0,0.964316797,0.976827094,1,0.01740644,0.004456328,0,0,0,0,1,0.908616188,0.091383812,0.027210884,0,0.217391304,0.416666667,0,0.113378685,0.031128405,0.057068742,0.023346304,0.743764172,0.151927438,0.049886621,0.207136641,0.089643168,0.091800357,0,0,0.140121845,0.056689342,0.004535147,0,0.287206266,0.056570931,,,,,,,,,0.143,0.406,0.782,0.756,0.371,0.339,0.245,0.56,0.262,0.131,0.183,0.281,0.168,0.377,0.127,0.349,2.97756285,4.022522967,3.99897865,,,32680,18233,,0.011181728,,0.389455782,0.666121113,-0.329778507,-0.150219642,-0.27058738,-0.280777885,,1.595512044,1.571967726,,0.389455782,0
38549,,Outlying,0.1,5,24.2,25.1,,,10.1,Top 25% of geographies,,75.9,75.9,,,0,26-50% of geographies,,634,30,166,438,162,28,134,,,,,,,,,,,,,,12910701,592276,3162938,9155486,2601096,528466,2072630,,,,,,,,,,,,,,72.9,71.8,,,100,Bottom 25% of geographies,15.6,0,,85.5,26-50% of geographies,Bottom 25% of geographies,,Top 25% of geographies,4040,48.9,49.3,84.1,2.34,2.3,2.5,42621,41445,,60699,476,31,58500,131500,225800,0.97549505,0.002722772,0,0,0,0,0.021782178,0.039851485,0.878103277,0.877831509,0.363636364,0.036246276,0.034359888,0.636363636,0.035749752,0.036650547,0,0.981683168,0.769541099,0.230458901,0.073833432,0,0.336986301,0.19239905,0.044101433,0.144122859,0.187626775,0.154496281,0.060175794,0.533372711,0.137625517,0.063201418,0.287376238,0.219616742,0.22356885,,0.280399274,0.253531786,0.209096279,0.082102776,0.070289427,0.30221998,0.047426842,,,,,,,,,0.121,0.463,0.811,0.767,0.357,0.309,0.265,0.516,0.275,0.164,0.233,0.324,0.174,0.389,0.156,0.363,5.079950129,3.085333521,3.17287972,,2.166427783,19040,22405,,0.153236129,,0.086757991,0.467633929,0.076870694,-0.037479515,0.060477529,0.071062819,,0.566002718,0.679697017,,0.086757991,0
38551,,Outlying,3.6,149,30.5,29.5,91,0,0,Top 25% of geographies,64.3,68.5,68.8,0,98.9,0,26-50% of geographies,0,352,32,80,240,72,24,48,,2,,2,,,,,,2,,2,,4951395,179484,1755610,3016300,666626,113504,553122,,55968,,55968,,,,,,116740,,116740,,79,78.7,90.2,90.9,100,Bottom 25% of geographies,6.7,7.8,90.9,0,Bottom 25% of geographies,26-50% of geographies,Top 25% of geographies,Bottom 25% of geographies,4213,45.5,46.7,18.2,2.42,2.3,2.67,30504,30198,,,489,24.6,65200,107800,175200,0.923807263,0.059340138,0,0.008070259,0,0.000712082,0.008070259,0.007120817,0.875332206,0.867207962,0.964,0.062333897,0.065217391,0.036,0.025126842,0.027239392,0,0.973652979,0.654558752,0.345441248,0.09540636,0,0.212806026,0.277936963,0.173594132,0.207302709,0.223875433,0.111072664,0.032525952,0.462897527,0.111896349,0.075971731,0.251127463,0.311634685,0.291633884,0.699570815,0.298387097,0.208668128,0.193168433,0.088339223,0.040636042,0.362064767,0.096420745,,,,,,,,,0.12,0.466,0.813,0.771,0.317,0.288,0.284,0.471,0.279,0.172,0.25,0.337,0.18,0.412,0.166,0.357,5.024576378,3.533962759,3.569772833,,,19560,10638,,0.112839033,,0.05387931,0.054794521,-0.294856809,-0.08051113,0.034851287,0.017627933,0.360285101,-0.259230278,-0.19644179,,0.05387931,0
38552,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,0,0,15.5,8.4,,,,51-75% of geographies,,69.4,86.1,,,,26-50% of geographies,,16,,4,12,2,,2,,,,,,,,,,,,,,143404,,42606,100798,41666,,41666,,,,,,,,,,,,,,90.6,89.8,,,,51-75% of geographies,16.8,,,,26-50% of geographies,,,,253,33.4,33.6,,3.51,3.33,4.42,77143,77143,,,,,128100,153600,191100,0.885375494,0,0,0,0,0.051383399,0.063241107,0.114624506,0.861660079,0.84375,,0,0,,0.039525692,0.044642857,,1,0.790513834,0.209486166,0,0,0,0.3125,0,0.069444444,0.167785235,0.167785235,0,0.805555556,0.319444444,0,0.079051383,0.035573123,0.040178571,,0.25,0.150197628,0.125,0.125,0.125,0.126482213,0,,,,,,,,,0.14,0.391,0.775,0.738,0.33,0.339,0.268,0.522,0.277,0.128,0.193,0.291,0.18,0.377,0.135,0.364,2.835451149,1.991107424,1.991107424,,,,,,0.371431111,,,0.045609258,0,-0.097222222,-0.078712592,-0.074107143,,-0.620448132,-0.620448132,,,0
38553,,Outlying,0,0,8,8.5,,0,0,26-50% of geographies,,81.6,80.5,,97.9,,51-75% of geographies,,278,20,78,180,80,14,66,,,,,,,,,,,,,,5515816,176846,1198786,4140186,978642,91398,887243,,,,,,,,,,,,,,87,86.3,,100,100,26-50% of geographies,32.8,,0,0,51-75% of geographies,,Bottom 25% of geographies,Bottom 25% of geographies,2827,46,45,,2.52,2.44,2.94,43801,44654,,,771,,82200,135800,305400,0.946940219,0,0.013088079,0,0,0,0.039971701,0.019101521,0.903077467,0.897646619,,0.051291121,0.05416511,,0.014503007,0.015315652,,1,0.800495225,0.199504775,0.024107143,0,0,0.314516129,0.034172662,0.121428571,0.126760563,0.30888781,0.019912579,0.567857143,0.214285714,0.148214286,0.212946586,0.068327402,0.072180451,,0.259136213,0.228864521,0.177678571,0.126785714,0.090178571,0.288645207,0.056950831,,,,,,,,,0.134,0.42,0.782,0.754,0.325,0.318,0.268,0.487,0.277,0.146,0.21,0.286,0.181,0.385,0.142,0.352,3.490975472,3.100385836,3.041160926,,,30840,13814,,0.188776189,,0.078321678,0.385714286,-0.356382979,-0.186896197,-0.132434987,-0.129607544,,0.542507309,0.432210629,,0.078321678,0
38554,"Cookeville, TN",Outlying,0,0,28.2,29.8,,,0,Top 25% of geographies,,77.1,75.3,,,,26-50% of geographies,,58,2,20,36,16,,16,,,,,,,,,,,,,,456692,39864,137044,279784,102588,,102588,,,,,,,,,,,,,,85.7,86.3,,,100,26-50% of geographies,13.4,,,0,Bottom 25% of geographies,,,Bottom 25% of geographies,842,48.6,45.8,,2.56,2.66,2.16,32386,32250,,,,,73100,146600,260700,0.934679335,0,0,0,0,0.009501188,0.055819477,0.001187648,0.902291918,0.895348837,,0.079613993,0.085271318,,0,0,,1,0.827790974,0.172209026,0.042553191,0,0,0.226950355,0.066115702,0.121580547,0.191071429,0.158928571,0.069642857,0.671732523,0.094224924,0.054711246,0.118764846,0.350356295,0.374841169,,0.09,0.167458432,0.136778116,0.09118541,0.045592705,0.441805226,0.04631829,,,,,,,,,0.132,0.449,0.781,0.756,0.317,0.303,0.302,0.487,0.29,0.153,0.237,0.321,0.187,0.407,0.161,0.362,2.587284029,4.526647317,4.545736434,,,,,,0.0774782,,,0.825653798,0,0.013263332,0.155301349,0.168645622,,1.8281226,1.862899242,,,0
38555,"Crossville, TN",Central,1.5,305,15.8,15.3,62,63,24,51-75% of geographies,62,62.1,63,0,0,14,Bottom 25% of geographies,-83,1586,152,312,1122,182,48,134,,4,4,,,2,,2,,8,,4,4,73321283,6101258,18085801,49134226,13882924,3162676,10720248,,66244,66244,,,39290,,39290,,253218,,43922,209296,89.1,89.5,100,100,82.7,51-75% of geographies,14.1,0,63,6.6,Bottom 25% of geographies,Bottom 25% of geographies,51-75% of geographies,26-50% of geographies,20371,41.4,41.7,40.5,2.26,2.36,2.1,44773,47134,,37500,681,28.8,103800,158600,244100,0.952137843,0.019095773,0.007608856,0.001669039,0,0.003583526,0.015904963,0.054489225,0.825338253,0.833229974,0.598971722,0.130627306,0.129302326,0.089974293,0.020713407,0.02129199,0.007712082,0.971184527,0.648251112,0.351748888,0.058803341,0.012260128,0.403857746,0.194909344,0.032093933,0.226633108,0.136310706,0.127337489,0.04411261,0.442969912,0.169660222,0.0709301,0.209758971,0.16768308,0.153050454,0.613496933,0.281397077,0.209768379,0.160507951,0.087861801,0.051824734,0.260624371,0.118630413,4,,3,41,,3,8,25,0.127,0.424,0.792,0.762,0.322,0.327,0.234,0.541,0.27,0.146,0.202,0.28,0.175,0.376,0.139,0.343,6.85246184,3.542313448,3.364874613,,4.229333333,27240,19894,,0.386661175,,0.127483444,0.107541899,-0.076594929,-0.081711833,-0.047112023,-0.056084426,0.613496933,-0.679011317,-0.848005267,,0.127483444,0.501443974
38556,,Outlying,0.3,36,23.5,23.5,,0,14.6,Top 25% of geographies,,70.2,69.9,,,93.6,26-50% of geographies,,1072,54,182,836,162,36,122,4,,,,,,,,,,,,,25950964,410600,6424859,19115504,2052932,312662,1715825,24442,,,,,,,,,,,,,79.3,78.8,,100,94.2,Bottom 25% of geographies,15.4,3.8,60,21,26-50% of geographies,26-50% of geographies,51-75% of geographies,51-75% of geographies,11592,46.9,47.5,41.3,2.28,2.26,2.35,36960,37317,,35278,511,29.1,63200,104600,204500,0.968167702,0.003968254,0,0.002933057,0,0.00431332,0.020617667,0.020445135,0.791854811,0.788732394,0.652173913,0.131382424,0.134475644,0.304347826,0.026398055,0.024760025,0.043478261,0.984903382,0.70062188,0.29937812,0.101979604,0.005012531,0.422971114,0.242471042,0.111456483,0.235952809,0.21612752,0.154711674,0.057079231,0.430313937,0.133773245,0.051989602,0.23015873,0.205736544,0.205413287,0,0.286885246,0.254620303,0.24795041,0.077384523,0.029794041,0.369098712,0.06323903,,,,11,,,4,7,0.13,0.438,0.794,0.76,0.322,0.299,0.276,0.48,0.28,0.155,0.225,0.3,0.182,0.388,0.152,0.353,4.854197897,2.83008658,2.803012032,,2.965020693,20440,16877,,0.276405801,,0.115720524,0.185941043,0.081794644,-0.012211954,-0.083981519,-0.081776266,,-0.179227965,-0.213816535,,0.115720524,0
38558,"Crossville, TN",Central,0,0,9.4,9.7,,8.7,21.1,26-50% of geographies,,87.3,87.1,,0,100,Top 25% of geographies,,136,22,40,74,28,8,18,2,,,,,2,,2,,,,,,3247640,259862,549692,2438088,760696,91602,187582,481512,,,,,11644,,11644,,,,,,91.5,91.2,,100,100,51-75% of geographies,30.7,,0,11.1,51-75% of geographies,,Bottom 25% of geographies,26-50% of geographies,9572,69.7,70.1,,1.96,1.96,1.99,57998,57963,,,823,28.8,151100,219800,313400,0.960091935,0,0,0.010447137,0,0.009820309,0.019640618,0.021207689,0.875471698,0.887530028,,0.035953878,0.037453592,,0.073060797,0.064642935,,1,0.855098203,0.144901797,0.071384615,0,0.28591954,0.27901354,0.072477499,0.190564103,0.035057471,0.307816092,0.129310345,0.693333333,0.024,0.003487179,0.646573339,0.097750683,0.097021463,,0.11278074,0.245089845,0.056410256,0.023589744,0.019282051,0.123798579,0.038445466,,,,4,,,,,0.068,0.571,0.89,0.857,0.369,0.396,0.13,0.666,0.207,0.195,0.186,0.253,0.108,0.33,0.134,0.277,5.461292933,3.789785855,3.792074254,,,32920,25043,,0.1962233,,-0.156762295,0.04567079,-0.085310158,0.018931206,0.052743305,0.050062264,,-0.546648862,-0.545971355,,-0.156762295,0
38559,,Outlying,0,0,14.2,13.2,,,0,51-75% of geographies,,76.1,76.7,,,,26-50% of geographies,,122,4,28,90,28,4,24,,,,,,,,,,,,,,3662174,14510,615102,3032562,299528,14510,285016,,,,,,,,,,,,,,78.4,79.3,,,100,Bottom 25% of geographies,12.5,,,,Bottom 25% of geographies,,,,1302,53,53.3,,2.64,2.62,2.71,53194,54444,,,665,43.8,83200,121200,250500,0.956221198,0,0.020737327,0,0,0,0.023041475,0.006144393,0.82827476,0.855472013,,0.023162939,0.024227235,,0.024760383,0.003341688,,1,0.841781874,0.158218126,0.044534413,0,0.473684211,0.03125,0.088495575,0.125506073,0.196078431,0.151416122,0.076252723,0.566801619,0.103238866,0.018218623,0.280337942,0.131336406,0.108433735,,0.282191781,0.206605223,0.151821862,0.038461538,0.036437247,0.30875576,0.038402458,,,,,,,,,0.134,0.411,0.785,0.754,0.327,0.308,0.268,0.523,0.275,0.139,0.204,0.291,0.18,0.37,0.141,0.354,3.927045129,2.278452457,2.226140622,,,26600,27844,,0.447901707,,0.088379705,0.236734694,-0.138560687,-0.128043623,-0.095403235,-0.091729664,,-0.404420955,-0.380103727,,0.088379705,0.001545595
38560,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,0,0,19.8,19.7,,0,0,Top 25% of geographies,,82.6,82,,96.4,,51-75% of geographies,,76,4,12,60,12,2,10,,,,,,,,,,,,,,701843,59410,174938,467496,98538,30000,68538,,,,,,,,,,,,,,64.7,63.8,,100,100,Bottom 25% of geographies,9.3,,100,0,Bottom 25% of geographies,,Top 25% of geographies,Bottom 25% of geographies,1491,41.6,38.7,,3.11,3.12,3.03,46250,50903,,,723,44.4,100700,136400,235000,0.928906774,0,0,0.038229376,0,0,0.03286385,0,0.892183288,0.896952104,,0.008760108,0.009433962,,0.004043127,0.004354136,,1,0.857813548,0.142186452,0.09375,0,0.714285714,0.340782123,0.138528139,0.297916667,0.216049383,0.141975309,0.027777778,0.55,0.139583333,0.0625,0.150234742,0.193829645,0.184837545,,0.276785714,0.171026157,0.18125,0.041666667,0.033333333,0.382293763,0.11535882,,,,,,,,,0.142,0.389,0.772,0.735,0.342,0.328,0.272,0.515,0.281,0.128,0.195,0.292,0.184,0.381,0.135,0.367,2.833333333,2.949189189,2.67960631,,,28920,21983,,0.183790698,,0.326605505,0.454157783,0.274285714,0.066528337,0.079884066,0.074675291,,0.74643222,0.498210961,,0.326605505,0
38562,"Cookeville, TN",Outlying,0.6,43,17.8,17.5,100,,64.4,Top 25% of geographies,92.9,80.5,81.2,0,,16.1,51-75% of geographies,,278,14,44,220,44,14,30,,,,,,,,,,,,,,12182118,137834,2062335,9981950,887226,137834,749394,,,,,,,,,,,,,,79.1,78.6,100,,88.5,Bottom 25% of geographies,11.5,0,,0,Bottom 25% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies,6552,47,47.2,65.1,2.66,2.61,2.86,36236,36328,,,535,26.5,49100,109200,164800,0.973748474,0.006257631,0.00473138,0.001221001,0,0.006562882,0.007478632,0.009004884,0.907315561,0.911464968,0.804878049,0.031618103,0.030573248,0.146341463,0.017823931,0.014808917,0,0.963369963,0.788814956,0.211185044,0.071669477,0,0.315450644,0.206349206,0.129310345,0.186340641,0.201911346,0.095770638,0.021350142,0.513490725,0.10623946,0.034991568,0.219169719,0.170654413,0.163480233,1,0.261515602,0.255766193,0.189291737,0.050168634,0.033305228,0.239178515,0.1492891,,,,,,,,3,0.132,0.441,0.796,0.755,0.343,0.306,0.277,0.528,0.278,0.15,0.221,0.3,0.18,0.386,0.151,0.351,4.067744093,3.013577658,3.005945827,,,21400,14928,,0.239229064,,0.158008658,0.238095238,-0.089102771,-0.084468719,-0.137719053,-0.136166863,0.941176471,-0.142734968,-0.002752792,,0.158008658,0
